Time,1,2,3,4
9.924181,-5723.691669,-36210.326697,-28072.098264,-200000.000000
9.928215,-5724.073139,-36210.660483,-28073.433408,-200000.000000
9.932250,-5725.932804,-36210.422064,-28075.960645,-200000.000000
9.936284,-5727.077213,-36209.945227,-28078.392515,-200000.000000
9.940318,-5725.217548,-36207.990194,-28077.009687,-200000.000000
9.944352,-5724.883762,-36206.702734,-28076.294431,-200000.000000
9.948387,-5722.881046,-36209.182287,-28075.769910,-200000.000000
9.952421,-5722.451892,-36212.234046,-28074.625501,-200000.000000
9.956455,-5719.829288,-36210.803534,-28072.908887,-200000.000000
9.960489,-5723.691669,-36207.656408,-28074.291715,-200000.000000
9.964523,-5722.881046,-36201.552892,-28075.054654,-200000.000000
9.968558,-5724.549976,-36199.454808,-28076.342115,-200000.000000
9.972592,-5725.646702,-36198.930287,-28080.347548,-200000.000000
9.976626,-5727.792469,-36203.603292,-28082.254896,-200000.000000
9.980660,-5723.739353,-36211.375739,-28080.919752,-200000.000000
9.984694,-5722.928729,-36215.953376,-28079.250822,-200000.000000
9.988729,-5721.879688,-36214.332129,-28077.438841,-200000.000000
9.992763,-5719.972339,-36213.426139,-28074.100980,-200000.000000
9.996797,-5720.592227,-36207.370306,-28073.004254,-200000.000000
10.000831,-5721.021381,-36203.174138,-28073.719510,-200000.000000
10.004866,-5723.167148,-36201.266790,-28074.959287,-200000.000000
10.008900,-5723.453250,-36202.601934,-28074.911603,-200000.000000
10.012934,-5723.500934,-36200.313115,-28075.006971,-200000.000000
10.016968,-5723.882404,-36206.082845,-28076.151380,-200000.000000
10.021002,-5724.931446,-36210.040594,-28076.914320,-200000.000000
10.025037,-5725.742069,-36209.706808,-28078.392515,-200000.000000
10.029071,-5725.360599,-36209.373022,-28079.536924,-200000.000000
10.033105,-5725.742069,-36207.942511,-28077.915678,-200000.000000
10.037139,-5728.650776,-36207.322622,-28076.675901,-200000.000000
10.041174,-5728.984562,-36204.032445,-28075.817594,-200000.000000
10.045208,-5733.180730,-36205.558325,-28075.483808,-200000.000000
10.049242,-5738.330571,-36211.089636,-28076.246748,-200000.000000
10.053276,-5741.859167,-36216.811683,-28079.823027,-200000.000000
10.057310,-5741.286962,-36218.957450,-28082.684050,-200000.000000
10.061345,-5746.675223,-36223.344353,-28086.451064,-200000.000000
10.065379,-5747.009009,-36226.157692,-28088.692199,-200000.000000
10.069413,-5747.533530,-36221.246269,-28090.265762,-200000.000000
10.073447,-5748.201102,-36219.481971,-28089.359771,-200000.000000
10.077482,-5749.631613,-36217.813041,-28088.358413,-200000.000000
10.081516,-5748.058051,-36215.333487,-28086.355696,-200000.000000
10.085550,-5748.487204,-36217.574622,-28086.880217,-200000.000000
10.089584,-5748.296469,-36220.149543,-28086.975585,-200000.000000
10.093618,-5747.056692,-36224.250343,-28087.261687,-200000.000000
10.097653,-5749.679297,-36224.679497,-28090.361129,-200000.000000
10.101687,-5753.017158,-36225.919274,-28093.174469,-200000.000000
10.105721,-5751.968116,-36223.487404,-28092.125427,-200000.000000
10.109755,-5754.399986,-36223.153618,-28091.600906,-200000.000000
10.113790,-5756.593437,-36223.964241,-28092.506897,-200000.000000
10.117824,-5754.781455,-36227.206734,-28090.075027,-200000.000000
10.121858,-5752.444953,-36226.014641,-28086.498748,-200000.000000
10.125892,-5752.826423,-36227.492836,-28086.546431,-200000.000000
10.129926,-5754.161567,-36227.635888,-28087.452422,-200000.000000
10.133961,-5756.164283,-36225.394753,-28087.738524,-200000.000000
10.137995,-5758.691521,-36221.532371,-28087.404738,-200000.000000
10.142029,-5760.932655,-36224.584129,-28089.121352,-200000.000000
10.146063,-5761.838646,-36225.728539,-28088.215362,-200000.000000
10.150098,-5759.216041,-36227.969674,-28087.786208,-200000.000000
10.154132,-5758.548469,-36227.874306,-28088.739883,-200000.000000
10.158166,-5761.552544,-36230.973748,-28090.122710,-200000.000000
10.162200,-5761.838646,-36231.689004,-28090.408813,-200000.000000
10.166234,-5763.221474,-36231.784371,-28092.602264,-200000.000000
10.170269,-5764.795037,-36232.738046,-28094.557297,-200000.000000
10.174303,-5767.656060,-36234.550027,-28095.272552,-200000.000000
10.178337,-5766.988488,-36240.224390,-28098.181259,-200000.000000
10.182371,-5765.128823,-36240.224390,-28098.085892,-200000.000000
10.186406,-5764.842721,-36232.833413,-28095.510971,-200000.000000
10.190440,-5766.797753,-36232.022790,-28095.701706,-200000.000000
10.194474,-5770.183297,-36235.026864,-28099.182618,-200000.000000
10.198508,-5771.804544,-36233.739404,-28099.087250,-200000.000000
10.202542,-5773.616525,-36236.362009,-28099.373352,-200000.000000
10.206577,-5774.999353,-36243.133097,-28101.566804,-200000.000000
10.210611,-5773.330423,-36244.515925,-28100.040925,-200000.000000
10.214645,-5767.036172,-36243.943720,-28097.036850,-200000.000000
10.218679,-5762.315483,-36239.985971,-28096.130859,-200000.000000
10.222713,-5764.175149,-36235.980539,-28098.181259,-200000.000000
10.226748,-5765.224190,-36232.881097,-28099.182618,-200000.000000
10.230782,-5766.940804,-36230.687646,-28099.945557,-200000.000000
10.234816,-5768.323632,-36228.255776,-28098.419678,-200000.000000
10.238850,-5769.801828,-36230.306176,-28097.275269,-200000.000000
10.242885,-5770.040246,-36233.119516,-28095.129501,-200000.000000
10.246919,-5768.132897,-36237.792520,-28093.269836,-200000.000000
10.250953,-5766.607018,-36239.795237,-28091.934692,-200000.000000
10.254987,-5765.462609,-36239.079981,-28092.411529,-200000.000000
10.259021,-5765.033455,-36237.840204,-28092.268478,-200000.000000
10.263056,-5763.793679,-36236.218957,-28092.220794,-200000.000000
10.267090,-5765.271874,-36232.118157,-28092.173111,-200000.000000
10.271124,-5765.891762,-36229.114083,-28091.934692,-200000.000000
10.275158,-5768.705102,-36227.206734,-28093.031417,-200000.000000
10.279193,-5768.132897,-36227.540520,-28094.509613,-200000.000000
10.283227,-5768.466683,-36229.543236,-28096.083176,-200000.000000
10.287261,-5766.416283,-36232.022790,-28097.561371,-200000.000000
10.291295,-5765.319558,-36232.213525,-28098.562729,-200000.000000
10.295329,-5761.218758,-36235.265283,-28097.370636,-200000.000000
10.299364,-5764.079781,-36238.173990,-28097.704422,-200000.000000
10.303398,-5764.318200,-36233.930139,-28097.370636,-200000.000000
10.307432,-5766.130181,-36229.733971,-28097.132218,-200000.000000
10.311466,-5769.754144,-36231.498269,-28101.137650,-200000.000000
10.315501,-5771.327707,-36235.122232,-28103.521836,-200000.000000
10.319535,-5769.515725,-36233.644036,-28103.474153,-200000.000000
10.323569,-5769.324990,-36234.645395,-28105.286134,-200000.000000
10.327603,-5767.656060,-36234.693078,-28107.288850,-200000.000000
10.331637,-5766.368600,-36235.074548,-28108.290208,-200000.000000
10.335672,-5773.282739,-36236.028223,-28117.779269,-200000.000000
10.339706,-5780.435298,-36243.800669,-28133.753316,-200000.000000
10.343740,-5787.587856,-36257.152111,-28151.491660,-200000.000000
10.347774,-5796.790814,-36271.600279,-28168.514749,-200000.000000
10.351809,-5803.561902,-36278.895888,-28181.198619,-200000.000000
10.355843,-5804.515577,-36280.755553,-28184.250377,-200000.000000
10.359877,-5801.845288,-36275.605711,-28178.194544,-200000.000000
10.363911,-5798.507428,-36267.642530,-28166.512032,-200000.000000
10.367945,-5792.308544,-36259.202511,-28153.112907,-200000.000000
10.371980,-5782.724116,-36256.293804,-28141.335027,-200000.000000
10.376014,-5776.811335,-36252.049953,-28131.035344,-200000.000000
10.380048,-5773.473474,-36247.901469,-28124.741092,-200000.000000
10.384082,-5770.564767,-36244.468241,-28121.212497,-200000.000000
10.388117,-5768.800469,-36242.942362,-28118.160739,-200000.000000
10.392151,-5770.230981,-36239.890604,-28115.156664,-200000.000000
10.396185,-5771.804544,-36240.367441,-28114.393725,-200000.000000
10.400219,-5772.710535,-36242.513209,-28112.200274,-200000.000000
10.404253,-5769.849511,-36242.465525,-28109.768404,-200000.000000
10.408288,-5769.086572,-36238.412409,-28108.242525,-200000.000000
10.412322,-5768.800469,-36235.837488,-28107.670320,-200000.000000
10.416356,-5767.131539,-36234.597711,-28107.193483,-200000.000000
10.420390,-5765.891762,-36232.499627,-28107.050432,-200000.000000
10.424424,-5766.416283,-36231.832055,-28106.907380,-200000.000000
10.428459,-5766.845437,-36234.216241,-28106.764329,-200000.000000
10.432493,-5766.416283,-36236.838846,-28106.239808,-200000.000000
10.436527,-5765.748711,-36235.503702,-28104.380143,-200000.000000
10.440561,-5766.273232,-36235.503702,-28103.807939,-200000.000000
10.444596,-5766.463967,-36236.505060,-28102.806580,-200000.000000
10.448630,-5766.416283,-36242.227106,-28103.426469,-200000.000000
10.452664,-5767.322274,-36244.802027,-28104.666246,-200000.000000
10.456698,-5766.702386,-36244.468241,-28106.621278,-200000.000000
10.460732,-5765.557976,-36242.560892,-28107.813371,-200000.000000
10.464767,-5768.895837,-36243.848353,-28110.912813,-200000.000000
10.468801,-5769.944879,-36240.653544,-28112.534060,-200000.000000
10.472835,-5770.898553,-36238.269357,-28113.153948,-200000.000000
10.476869,-5771.661493,-36240.701227,-28113.153948,-200000.000000
10.480904,-5770.040246,-36244.515925,-28113.058581,-200000.000000
10.484938,-5768.180581,-36242.560892,-28111.294283,-200000.000000
10.488972,-5766.177865,-36244.086771,-28110.769762,-200000.000000
10.493006,-5763.316842,-36246.375590,-28109.386934,-200000.000000
10.497040,-5762.840004,-36247.090846,-28109.673036,-200000.000000
10.501075,-5766.225549,-36245.421916,-28110.292925,-200000.000000
10.505109,-5766.797753,-36242.084055,-28110.722078,-200000.000000
10.509143,-5768.514367,-36238.603144,-28109.339250,-200000.000000
10.513177,-5771.184656,-36235.694437,-28110.579027,-200000.000000
10.517212,-5774.188730,-36234.979181,-28110.865129,-200000.000000
10.521246,-5771.375390,-36239.556818,-28111.818804,-200000.000000
10.525280,-5766.845437,-36245.851069,-28113.535418,-200000.000000
10.529314,-5764.175149,-36247.615367,-28117.302432,-200000.000000
10.533348,-5763.316842,-36246.423274,-28119.877353,-200000.000000
10.537383,-5760.694237,-36246.089488,-28120.878711,-200000.000000
10.541417,-5763.412209,-36241.941004,-28120.449557,-200000.000000
10.545451,-5767.846795,-36241.607218,-28121.307864,-200000.000000
10.549485,-5769.801828,-36243.752985,-28121.880069,-200000.000000
10.553520,-5770.230981,-36249.045879,-28122.261539,-200000.000000
10.557554,-5771.041604,-36253.098995,-28124.168888,-200000.000000
10.561588,-5770.278665,-36252.669841,-28125.074878,-200000.000000
10.565622,-5769.134256,-36250.667125,-28124.359623,-200000.000000
10.569656,-5769.754144,-36250.094920,-28124.502674,-200000.000000
10.573691,-5768.800469,-36250.094920,-28125.360981,-200000.000000
10.577725,-5768.275949,-36246.757060,-28124.788776,-200000.000000
10.581759,-5769.372674,-36245.374232,-28126.791492,-200000.000000
10.585793,-5771.184656,-36246.518641,-28128.508106,-200000.000000
10.589828,-5773.759577,-36244.706660,-28128.269688,-200000.000000
10.593862,-5772.948953,-36240.367441,-28127.506748,-200000.000000
10.597896,-5772.901270,-36242.703944,-28128.794209,-200000.000000
10.601930,-5771.899911,-36247.281581,-28129.127995,-200000.000000
10.605964,-5770.517083,-36248.569041,-28128.889576,-200000.000000
10.609999,-5768.228265,-36254.052669,-28129.652516,-200000.000000
10.614033,-5770.564767,-36253.480465,-28128.508106,-200000.000000
10.618067,-5770.898553,-36249.331981,-28125.265613,-200000.000000
10.622101,-5768.132897,-36245.183497,-28122.070804,-200000.000000
10.626135,-5768.132897,-36246.661692,-28121.737018,-200000.000000
10.630170,-5767.989846,-36245.278865,-28120.449557,-200000.000000
10.634204,-5767.513009,-36246.995479,-28119.305148,-200000.000000
10.638238,-5765.510293,-36245.469599,-28117.874636,-200000.000000
10.642272,-5766.320916,-36245.374232,-28116.920962,-200000.000000
10.646307,-5763.221474,-36241.035013,-28113.249315,-200000.000000
10.650341,-5762.077065,-36233.977823,-28110.674394,-200000.000000
10.654375,-5759.978981,-36230.496911,-28109.720720,-200000.000000
10.658409,-5758.596153,-36232.594995,-28109.911455,-200000.000000
10.662443,-5759.168358,-36236.171274,-28111.294283,-200000.000000
10.666478,-5763.650628,-36235.312967,-28114.250674,-200000.000000
10.670512,-5763.745995,-36238.793878,-28114.632143,-200000.000000
10.674546,-5764.222832,-36242.036371,-28114.965929,-200000.000000
10.678580,-5766.225549,-36240.176706,-28116.634860,-200000.000000
10.682615,-5765.271874,-36239.079981,-28118.017688,-200000.000000
10.686649,-5763.269158,-36242.131739,-28119.209781,-200000.000000
10.690683,-5763.030739,-36241.511851,-28122.118488,-200000.000000
10.694717,-5762.792321,-36238.269357,-28122.356906,-200000.000000
10.698751,-5763.745995,-36239.461451,-28122.690692,-200000.000000
10.702786,-5762.601586,-36242.990046,-28120.258822,-200000.000000
10.706820,-5761.981697,-36240.653544,-28117.731585,-200000.000000
10.710854,-5759.359093,-36241.464167,-28116.825595,-200000.000000
10.714888,-5759.311409,-36241.893320,-28118.494525,-200000.000000
10.718923,-5758.643837,-36239.366083,-28117.970004,-200000.000000
10.722957,-5759.883614,-36233.405618,-28119.209781,-200000.000000
10.726991,-5759.597511,-36236.600427,-28122.070804,-200000.000000
10.731025,-5760.551186,-36237.792520,-28120.306506,-200000.000000
10.735059,-5761.457176,-36238.984613,-28118.303790,-200000.000000
10.739094,-5762.410851,-36242.274790,-28118.637576,-200000.000000
10.743128,-5764.222832,-36241.893320,-28117.731585,-200000.000000
10.747162,-5763.698311,-36238.078623,-28114.536776,-200000.000000
10.751196,-5763.555260,-36235.742120,-28114.155306,-200000.000000
10.755231,-5761.981697,-36235.074548,-28115.824236,-200000.000000
10.759265,-5757.356376,-36234.025506,-28117.445483,-200000.000000
10.763299,-5754.256934,-36241.416483,-28118.160739,-200000.000000
10.767333,-5756.545753,-36247.186213,-28120.115771,-200000.000000
10.771367,-5761.790962,-36247.043162,-28123.692050,-200000.000000
10.775402,-5763.698311,-36248.282939,-28124.788776,-200000.000000
10.779436,-5765.748711,-36247.424632,-28122.643009,-200000.000000
10.783470,-5765.844079,-36242.560892,-28121.641650,-200000.000000
10.787504,-5764.222832,-36235.122232,-28121.069446,-200000.000000
10.791539,-5760.598869,-36235.885171,-28121.069446,-200000.000000
10.795573,-5757.356376,-36241.464167,-28121.403232,-200000.000000
10.799607,-5759.311409,-36242.322474,-28122.261539,-200000.000000
10.803641,-5760.598869,-36239.604502,-28122.976795,-200000.000000
10.807675,-5758.405418,-36240.891962,-28122.213855,-200000.000000
10.811710,-5758.500786,-36237.506418,-28118.875995,-200000.000000
10.815744,-5758.739204,-36232.070474,-28115.108981,-200000.000000
10.819778,-5756.211967,-36235.122232,-28113.821520,-200000.000000
10.823812,-5757.356376,-36237.172632,-28113.630785,-200000.000000
10.827846,-5757.833214,-36243.466883,-28113.630785,-200000.000000
10.831881,-5756.498069,-36246.566325,-28114.775194,-200000.000000
10.835915,-5757.594795,-36244.039088,-28115.347399,-200000.000000
10.839949,-5760.741921,-36240.987330,-28115.824236,-200000.000000
10.843983,-5760.646553,-36240.844278,-28115.919604,-200000.000000
10.848018,-5759.263725,-36238.078623,-28114.679827,-200000.000000
10.852052,-5758.834572,-36240.367441,-28113.678469,-200000.000000
10.856086,-5758.500786,-36249.284297,-28114.536776,-200000.000000
10.860120,-5755.115241,-36247.567683,-28114.441408,-200000.000000
10.864154,-5755.258293,-36246.804744,-28115.442767,-200000.000000
10.868189,-5757.690162,-36245.755702,-28117.588534,-200000.000000
10.872223,-5755.544395,-36240.939646,-28116.444125,-200000.000000
10.876257,-5754.066200,-36230.973748,-28113.249315,-200000.000000
10.880291,-5755.639762,-36233.596353,-28112.057222,-200000.000000
10.884326,-5752.301902,-36235.169916,-28111.198915,-200000.000000
10.888360,-5752.254218,-36233.691720,-28110.102190,-200000.000000
10.892394,-5755.544395,-36234.693078,-28111.055864,-200000.000000
10.896428,-5756.116600,-36239.461451,-28113.821520,-200000.000000
10.900462,-5755.973548,-36239.652185,-28115.585818,-200000.000000
10.904497,-5757.976265,-36238.603144,-28116.301074,-200000.000000
10.908531,-5758.357734,-36244.372874,-28118.303790,-200000.000000
10.912565,-5754.829139,-36245.660334,-28120.020404,-200000.000000
10.916599,-5755.067558,-36243.705302,-28122.356906,-200000.000000
10.920634,-5754.543037,-36243.991404,-28123.167529,-200000.000000
10.924668,-5750.299186,-36245.183497,-28121.975436,-200000.000000
10.928702,-5751.109809,-36239.747553,-28121.164813,-200000.000000
10.932736,-5755.830497,-36238.746195,-28122.547641,-200000.000000
10.936770,-5757.547111,-36239.795237,-28122.404590,-200000.000000
10.940805,-5759.692879,-36239.795237,-28121.689334,-200000.000000
10.944839,-5759.740562,-36241.178064,-28122.881427,-200000.000000
10.948873,-5755.067558,-36240.510492,-28123.167529,-200000.000000
10.952907,-5752.015800,-36244.468241,-28123.310581,-200000.000000
10.956942,-5751.109809,-36242.990046,-28122.261539,-200000.000000
10.960976,-5748.820990,-36243.037730,-28121.832385,-200000.000000
10.965010,-5752.874107,-36240.987330,-28121.355548,-200000.000000
10.969044,-5756.831855,-36242.322474,-28123.215213,-200000.000000
10.973078,-5757.070274,-36240.319757,-28124.025836,-200000.000000
10.977113,-5756.879539,-36243.133097,-28125.885502,-200000.000000
10.981147,-5756.211967,-36246.947795,-28129.700199,-200000.000000
10.985181,-5755.973548,-36248.330623,-28132.275120,-200000.000000
10.989215,-5755.878181,-36248.807460,-28132.132069,-200000.000000
10.993250,-5756.021232,-36249.141246,-28132.418171,-200000.000000
10.997284,-5755.305976,-36252.097637,-28132.084385,-200000.000000
11.001318,-5754.543037,-36245.374232,-28129.271046,-200000.000000
11.005352,-5753.589362,-36243.085413,-28127.220646,-200000.000000
11.009386,-5750.632972,-36240.176706,-28123.358264,-200000.000000
11.013421,-5751.586646,-36237.697153,-28121.307864,-200000.000000
11.017455,-5750.823706,-36234.740762,-28119.257464,-200000.000000
11.021489,-5750.156134,-36236.075906,-28117.922320,-200000.000000
11.025523,-5749.917716,-36237.887888,-28117.922320,-200000.000000
11.029557,-5748.439520,-36239.270716,-28119.591250,-200000.000000
11.033592,-5745.864599,-36240.129023,-28117.683902,-200000.000000
11.037626,-5746.722906,-36238.746195,-28116.491808,-200000.000000
11.041660,-5746.436804,-36240.129023,-28116.205706,-200000.000000
11.045694,-5744.863241,-36237.172632,-28115.156664,-200000.000000
11.049729,-5748.964041,-36237.935571,-28115.919604,-200000.000000
11.053763,-5750.299186,-36236.457376,-28116.873278,-200000.000000
11.057797,-5750.156134,-36238.317041,-28119.495883,-200000.000000
11.061831,-5750.299186,-36237.744837,-28120.544925,-200000.000000
11.065865,-5749.822348,-36238.650827,-28119.400515,-200000.000000
11.069900,-5746.341437,-36238.984613,-28117.016329,-200000.000000
11.073934,-5743.766516,-36238.078623,-28115.871920,-200000.000000
11.077968,-5742.288320,-36234.836130,-28113.535418,-200000.000000
11.082002,-5742.192953,-36232.785730,-28111.246599,-200000.000000
11.086037,-5742.717474,-36231.164483,-28110.340608,-200000.000000
11.090071,-5743.623465,-36229.161767,-28110.912813,-200000.000000
11.094105,-5748.487204,-36231.641320,-28112.867846,-200000.000000
11.098139,-5750.013083,-36232.594995,-28114.441408,-200000.000000
11.102173,-5751.157493,-36234.502343,-28118.637576,-200000.000000
11.106208,-5754.209251,-36241.797953,-28128.174320,-200000.000000
11.110242,-5760.217400,-36250.047237,-28140.905874,-200000.000000
11.114276,-5764.079781,-36258.677990,-28153.637428,-200000.000000
11.118310,-5772.567483,-36269.931349,-28170.565149,-200000.000000
11.122345,-5783.153270,-36279.897246,-28183.344386,-200000.000000
11.126379,-5786.681865,-36281.184707,-28188.255809,-200000.000000
11.130413,-5783.534739,-36278.276000,-28183.916591,-200000.000000
11.134447,-5778.051111,-36272.792372,-28175.953409,-200000.000000
11.138481,-5768.752786,-36263.398679,-28160.599251,-200000.000000
11.142516,-5756.355018,-36254.338772,-28147.247809,-200000.000000
11.146550,-5749.250144,-36248.473674,-28136.805074,-200000.000000
11.150584,-5744.958609,-36241.654902,-28128.984944,-200000.000000
11.154618,-5742.383688,-36237.506418,-28123.262897,-200000.000000
11.158653,-5742.812841,-36233.071832,-28120.687976,-200000.000000
11.162687,-5742.336004,-36231.069116,-28117.588534,-200000.000000
11.166721,-5743.098944,-36233.262567,-28115.871920,-200000.000000
11.170755,-5744.529455,-36235.551385,-28116.920962,-200000.000000
11.174789,-5747.152060,-36237.172632,-28118.494525,-200000.000000
11.178824,-5746.103018,-36240.510492,-28119.781985,-200000.000000
11.182858,-5745.006292,-36239.938288,-28119.829669,-200000.000000
11.186892,-5743.146627,-36237.411050,-28119.448199,-200000.000000
11.190926,-5741.286962,-36235.694437,-28117.826953,-200000.000000
11.194961,-5740.905492,-36235.503702,-28115.728869,-200000.000000
11.198995,-5740.619390,-36234.216241,-28113.249315,-200000.000000
11.203029,-5741.620748,-36235.885171,-28114.012255,-200000.000000
11.207063,-5742.049902,-36233.596353,-28113.296999,-200000.000000
11.211097,-5743.337362,-36234.979181,-28112.534060,-200000.000000
11.215132,-5740.428655,-36233.310250,-28112.104906,-200000.000000
11.219166,-5742.526739,-36232.976464,-28114.155306,-200000.000000
11.223200,-5745.340079,-36232.594995,-28113.630785,-200000.000000
11.227234,-5746.579855,-36236.314325,-28114.012255,-200000.000000
11.231268,-5746.818274,-36237.077264,-28114.870562,-200000.000000
11.235303,-5749.059409,-36238.269357,-28117.064013,-200000.000000
11.239337,-5749.297827,-36241.893320,-28116.777911,-200000.000000
11.243371,-5749.393195,-36242.322474,-28116.920962,-200000.000000
11.247405,-5749.297827,-36237.983255,-28115.681185,-200000.000000
11.251440,-5748.916358,-36237.458734,-28114.155306,-200000.000000
11.255474,-5748.439520,-36238.269357,-28111.818804,-200000.000000
11.259508,-5747.533530,-36239.175348,-28111.389650,-200000.000000
11.263542,-5746.627539,-36246.661692,-28111.341967,-200000.000000
11.267576,-5747.581213,-36249.475032,-28112.343325,-200000.000000
11.271611,-5748.677939,-36246.614009,-28112.009539,-200000.000000
11.275645,-5750.299186,-36242.703944,-28113.964571,-200000.000000
11.279679,-5752.063483,-36238.173990,-28116.777911,-200000.000000
11.283713,-5750.871390,-36230.210809,-28117.636218,-200000.000000
11.287748,-5751.300544,-36229.400185,-28117.445483,-200000.000000
11.291782,-5750.060767,-36234.550027,-28120.687976,-200000.000000
11.295816,-5746.484488,-36240.176706,-28121.737018,-200000.000000
11.299850,-5741.716116,-36243.037730,-28119.495883,-200000.000000
11.303884,-5743.575781,-36243.323832,-28121.546283,-200000.000000
11.307919,-5742.955892,-36243.419199,-28124.598041,-200000.000000
11.311953,-5745.292395,-36244.039088,-28126.648441,-200000.000000
11.315987,-5749.059409,-36241.654902,-28128.460423,-200000.000000
11.320021,-5753.493995,-36239.938288,-28131.989018,-200000.000000
11.324056,-5753.398627,-36241.750269,-28133.276478,-200000.000000
11.328090,-5751.300544,-36242.942362,-28132.990376,-200000.000000
11.332124,-5749.917716,-36244.992762,-28133.705632,-200000.000000
11.336158,-5749.536246,-36247.329265,-28134.277837,-200000.000000
11.340192,-5746.627539,-36247.663051,-28132.942692,-200000.000000
11.344227,-5746.198386,-36245.040446,-28131.989018,-200000.000000
11.348261,-5746.913641,-36243.323832,-28133.038060,-200000.000000
11.352295,-5749.631613,-36241.464167,-28133.896367,-200000.000000
11.356329,-5749.917716,-36242.799311,-28134.563939,-200000.000000
11.360364,-5752.158851,-36244.897395,-28136.471288,-200000.000000
11.364398,-5753.446311,-36245.183497,-28137.711065,-200000.000000
11.368432,-5755.639762,-36246.375590,-28140.190618,-200000.000000
11.372466,-5753.398627,-36243.896037,-28138.330953,-200000.000000
11.376500,-5753.780097,-36242.131739,-28137.329595,-200000.000000
11.380535,-5753.732413,-36240.462809,-28137.377278,-200000.000000
11.384569,-5752.874107,-36241.225748,-28137.520330,-200000.000000
11.388603,-5750.728339,-36242.370158,-28134.325520,-200000.000000
11.392637,-5749.774665,-36243.085413,-28132.704274,-200000.000000
11.396672,-5747.056692,-36239.604502,-28129.414097,-200000.000000
11.400706,-5745.864599,-36239.652185,-28126.648441,-200000.000000
11.404740,-5744.338720,-36240.701227,-28124.931827,-200000.000000
11.408774,-5744.672506,-36237.124948,-28123.692050,-200000.000000
11.412808,-5742.336004,-36236.981897,-28123.167529,-200000.000000
11.416843,-5742.860525,-36237.220316,-28124.121204,-200000.000000
11.420877,-5741.525381,-36232.928781,-28123.405948,-200000.000000
11.424911,-5740.667074,-36230.163125,-28122.547641,-200000.000000
11.428945,-5741.525381,-36230.973748,-28123.787418,-200000.000000
11.432979,-5743.861883,-36231.784371,-28125.933185,-200000.000000
11.437014,-5743.146627,-36232.690362,-28126.457706,-200000.000000
11.441048,-5743.337362,-36233.167199,-28125.027195,-200000.000000
11.445082,-5742.049902,-36236.123590,-28123.501316,-200000.000000
11.449116,-5739.570348,-36235.599069,-28120.687976,-200000.000000
11.453151,-5738.950460,-36230.926064,-28116.968646,-200000.000000
11.457185,-5740.762441,-36228.971032,-28116.491808,-200000.000000
11.461219,-5739.570348,-36231.498269,-28118.494525,-200000.000000
11.465253,-5741.620748,-36230.353860,-28121.355548,-200000.000000
11.469287,-5740.762441,-36233.500985,-28123.739734,-200000.000000
11.473322,-5740.142553,-36238.984613,-28124.264255,-200000.000000
11.477356,-5738.521306,-36237.267999,-28122.738376,-200000.000000
11.481390,-5740.428655,-36234.645395,-28122.499957,-200000.000000
11.485424,-5740.810125,-36234.693078,-28121.880069,-200000.000000
11.489459,-5742.240637,-36231.021432,-28123.405948,-200000.000000
11.493493,-5741.620748,-36226.014641,-28126.600757,-200000.000000
11.497527,-5739.856451,-36232.022790,-28129.271046,-200000.000000
11.501561,-5738.855092,-36232.308892,-28129.700199,-200000.000000
11.505595,-5738.759725,-36230.973748,-28130.701557,-200000.000000
11.509630,-5739.713399,-36231.450585,-28131.464497,-200000.000000
11.513664,-5740.810125,-36232.642678,-28130.892292,-200000.000000
11.517698,-5739.427297,-36229.352502,-28129.604832,-200000.000000
11.521732,-5737.901418,-36232.404260,-28130.224720,-200000.000000
11.525767,-5738.616674,-36233.357934,-28129.223362,-200000.000000
11.529801,-5736.900060,-36232.881097,-28126.362339,-200000.000000
11.533835,-5736.423223,-36234.263925,-28126.028553,-200000.000000
11.537869,-5738.664358,-36233.834771,-28126.362339,-200000.000000
11.541903,-5740.142553,-36233.024148,-28126.982227,-200000.000000
11.545938,-5738.568990,-36230.115441,-28126.791492,-200000.000000
11.549972,-5738.664358,-36231.545953,-28126.696125,-200000.000000
11.554006,-5740.380971,-36239.318399,-28126.362339,-200000.000000
11.558040,-5738.378255,-36239.985971,-28125.265613,-200000.000000
11.562075,-5737.186162,-36234.550027,-28124.407306,-200000.000000
11.566109,-5738.855092,-36234.740762,-28126.362339,-200000.000000
11.570143,-5741.573065,-36233.453302,-28127.411381,-200000.000000
11.574177,-5739.951818,-36226.443795,-28127.411381,-200000.000000
11.578211,-5742.002218,-36224.298027,-28129.127995,-200000.000000
11.582246,-5742.574423,-36226.634529,-28129.318730,-200000.000000
11.586280,-5740.571706,-36230.687646,-28128.794209,-200000.000000
11.590314,-5734.468190,-36233.405618,-28127.506748,-200000.000000
11.594348,-5734.229771,-36228.160409,-28126.219288,-200000.000000
11.598383,-5732.894627,-36231.689004,-28125.790134,-200000.000000
11.602417,-5732.703892,-36232.547311,-28124.216571,-200000.000000
11.606451,-5734.182088,-36226.920632,-28122.404590,-200000.000000
11.610485,-5735.421864,-36221.627739,-28121.784702,-200000.000000
11.614519,-5733.180730,-36223.725822,-28121.546283,-200000.000000
11.618554,-5734.277455,-36220.006492,-28120.020404,-200000.000000
11.622588,-5733.371464,-36221.913841,-28120.974078,-200000.000000
11.626622,-5731.607167,-36227.492836,-28121.021762,-200000.000000
