Time,1,2,3,4
0.148863,-8668.089946,-11193.133735,-400000.000000,-400000.000000
0.152886,-8665.228923,-11189.700507,-400000.000000,-400000.000000
0.156909,-8661.414225,-11191.607856,-400000.000000,-400000.000000
0.160933,-8659.411509,-11190.749549,-400000.000000,-400000.000000
0.164956,-8660.746653,-11193.801307,-400000.000000,-400000.000000
0.168979,-8664.179881,-11193.133735,-400000.000000,-400000.000000
0.173003,-8668.757518,-11191.321753,-400000.000000,-400000.000000
0.177026,-8673.525891,-11188.842200,-400000.000000,-400000.000000
0.181049,-8677.531323,-11193.801307,-400000.000000,-400000.000000
0.185073,-8675.910077,-11197.711372,-400000.000000,-400000.000000
0.189096,-8671.046337,-11198.855781,-400000.000000,-400000.000000
0.193119,-8665.324290,-11203.338051,-400000.000000,-400000.000000
0.197142,-8661.128123,-11210.585977,-400000.000000,-400000.000000
0.201166,-8660.365183,-11207.915689,-400000.000000,-400000.000000
0.205189,-8661.891062,-11199.523354,-400000.000000,-400000.000000
0.209212,-8663.989146,-11197.711372,-400000.000000,-400000.000000
0.213236,-8668.852886,-11193.801307,-400000.000000,-400000.000000
0.217259,-8670.664867,-11187.125586,-400000.000000,-400000.000000
0.221282,-8671.809277,-11188.460730,-400000.000000,-400000.000000
0.225306,-8669.997295,-11196.566963,-400000.000000,-400000.000000
0.229329,-8670.188030,-11205.054665,-400000.000000,-400000.000000
0.233352,-8667.327007,-11210.109140,-400000.000000,-400000.000000
0.237376,-8666.373332,-11210.299875,-400000.000000,-400000.000000
0.241399,-8667.803844,-11209.536935,-400000.000000,-400000.000000
0.245422,-8668.376049,-11201.907540,-400000.000000,-400000.000000
0.249446,-8667.327007,-11193.801307,-400000.000000,-400000.000000
0.253469,-8669.329723,-11190.749549,-400000.000000,-400000.000000
0.257492,-8666.468700,-11197.329902,-400000.000000,-400000.000000
0.261516,-8662.463267,-11200.190926,-400000.000000,-400000.000000
0.265539,-8659.030039,-11198.283577,-400000.000000,-400000.000000
0.269562,-8659.506876,-11197.711372,-400000.000000,-400000.000000
0.273585,-8657.694895,-11195.422553,-400000.000000,-400000.000000
0.277609,-8660.079081,-11187.602423,-400000.000000,-400000.000000
0.281632,-8658.457835,-11185.981177,-400000.000000,-400000.000000
0.285655,-8656.169016,-11195.041084,-400000.000000,-400000.000000
0.289679,-8650.828439,-11197.234535,-400000.000000,-400000.000000
0.293702,-8649.302560,-11202.193642,-400000.000000,-400000.000000
0.297725,-8648.444253,-11202.670479,-400000.000000,-400000.000000
0.301749,-8651.209909,-11198.665047,-400000.000000,-400000.000000
0.305772,-8655.978281,-11196.376228,-400000.000000,-400000.000000
0.309795,-8659.220774,-11193.038367,-400000.000000,-400000.000000
0.313819,-8659.697611,-11185.885809,-400000.000000,-400000.000000
0.317842,-8659.220774,-11183.120153,-400000.000000,-400000.000000
0.321865,-8655.406076,-11186.458014,-400000.000000,-400000.000000
0.325889,-8651.019174,-11182.643316,-400000.000000,-400000.000000
0.329912,-8652.449686,-11189.986609,-400000.000000,-400000.000000
0.333935,-8651.877481,-11198.951149,-400000.000000,-400000.000000
0.337959,-8649.016458,-11199.332619,-400000.000000,-400000.000000
0.341982,-8649.588662,-11194.754981,-400000.000000,-400000.000000
0.346005,-8651.019174,-11190.177344,-400000.000000,-400000.000000
0.350028,-8648.921090,-11181.498907,-400000.000000,-400000.000000
0.354052,-8649.016458,-11178.733251,-400000.000000,-400000.000000
0.358075,-8646.823006,-11187.411688,-400000.000000,-400000.000000
0.362098,-8641.863899,-11188.842200,-400000.000000,-400000.000000
0.366122,-8639.765816,-11188.556098,-400000.000000,-400000.000000
0.370145,-8640.528755,-11191.321753,-400000.000000,-400000.000000
0.374168,-8641.196327,-11186.839484,-400000.000000,-400000.000000
0.378192,-8645.106393,-11177.112004,-400000.000000,-400000.000000
0.382215,-8649.493295,-11178.256414,-400000.000000,-400000.000000
0.386238,-8648.444253,-11179.877660,-400000.000000,-400000.000000
0.390262,-8645.869332,-11182.071111,-400000.000000,-400000.000000
0.394285,-8641.959267,-11185.790442,-400000.000000,-400000.000000
0.398308,-8637.858467,-11189.986609,-400000.000000,-400000.000000
0.402332,-8635.569648,-11190.463446,-400000.000000,-400000.000000
0.406355,-8632.994727,-11187.983893,-400000.000000,-400000.000000
0.410378,-8636.618690,-11182.452581,-400000.000000,-400000.000000
0.414402,-8641.673165,-11177.207372,-400000.000000,-400000.000000
0.418425,-8647.585946,-11174.155614,-400000.000000,-400000.000000
0.422448,-8649.874765,-11171.199223,-400000.000000,-400000.000000
0.426471,-8653.784830,-11181.880377,-400000.000000,-400000.000000
0.430495,-8651.019174,-11197.806740,-400000.000000,-400000.000000
0.434518,-8643.961983,-11208.201791,-400000.000000,-400000.000000
0.438541,-8635.092811,-11210.585977,-400000.000000,-400000.000000
0.442565,-8634.329871,-11206.771279,-400000.000000,-400000.000000
0.446588,-8636.618690,-11191.893958,-400000.000000,-400000.000000
0.450611,-8639.288978,-11175.776860,-400000.000000,-400000.000000
0.454635,-8646.155434,-11168.242832,-400000.000000,-400000.000000
0.458658,-8650.351602,-11168.433567,-400000.000000,-400000.000000
0.462681,-8650.256234,-11180.640600,-400000.000000,-400000.000000
0.466705,-8648.539620,-11192.275428,-400000.000000,-400000.000000
0.470728,-8644.534188,-11195.517921,-400000.000000,-400000.000000
0.474751,-8640.051918,-11196.376228,-400000.000000,-400000.000000
0.478775,-8639.670448,-11192.466163,-400000.000000,-400000.000000
0.482798,-8639.765816,-11184.264563,-400000.000000,-400000.000000
0.486821,-8639.765816,-11183.310888,-400000.000000,-400000.000000
0.490845,-8643.103676,-11186.267279,-400000.000000,-400000.000000
0.494868,-8645.297127,-11187.793158,-400000.000000,-400000.000000
0.498891,-8642.054634,-11187.411688,-400000.000000,-400000.000000
0.502915,-8640.147285,-11186.744116,-400000.000000,-400000.000000
0.506938,-8634.329871,-11189.414405,-400000.000000,-400000.000000
0.510961,-8625.460699,-11186.171911,-400000.000000,-400000.000000
0.514984,-8617.831304,-11179.591558,-400000.000000,-400000.000000
0.519008,-8614.302708,-11179.877660,-400000.000000,-400000.000000
0.523031,-8607.436253,-11180.545232,-400000.000000,-400000.000000
0.527054,-8607.054783,-11173.297307,-400000.000000,-400000.000000
0.531078,-8610.869480,-11168.147465,-400000.000000,-400000.000000
0.535101,-8613.730504,-11169.768711,-400000.000000,-400000.000000
0.539124,-8617.259099,-11171.008488,-400000.000000,-400000.000000
0.543148,-8621.741369,-11166.240116,-400000.000000,-400000.000000
0.547171,-8625.651434,-11167.479893,-400000.000000,-400000.000000
0.551194,-8627.081946,-11181.785009,-400000.000000,-400000.000000
0.555218,-8626.223639,-11187.697791,-400000.000000,-400000.000000
0.559241,-8622.599676,-11186.934851,-400000.000000,-400000.000000
0.563264,-8619.834020,-11188.937567,-400000.000000,-400000.000000
0.567288,-8619.738653,-11188.365363,-400000.000000,-400000.000000
0.571311,-8618.117406,-11179.877660,-400000.000000,-400000.000000
0.575334,-8620.692327,-11179.782293,-400000.000000,-400000.000000
0.579358,-8625.651434,-11179.686925,-400000.000000,-400000.000000
0.583381,-8625.460699,-11184.169195,-400000.000000,-400000.000000
0.587404,-8622.313574,-11185.981177,-400000.000000,-400000.000000
0.591427,-8624.983862,-11187.411688,-400000.000000,-400000.000000
0.595451,-8621.836736,-11183.406256,-400000.000000,-400000.000000
0.599474,-8620.501592,-11188.937567,-400000.000000,-400000.000000
0.603497,-8619.929388,-11193.229102,-400000.000000,-400000.000000
0.607521,-8620.501592,-11190.463446,-400000.000000,-400000.000000
0.611544,-8617.163732,-11191.417121,-400000.000000,-400000.000000
0.615567,-8622.218206,-11193.038367,-400000.000000,-400000.000000
0.619591,-8621.741369,-11187.316321,-400000.000000,-400000.000000
0.623614,-8623.076513,-11181.975744,-400000.000000,-400000.000000
0.627637,-8623.362616,-11184.932135,-400000.000000,-400000.000000
0.631661,-8627.749518,-11188.269995,-400000.000000,-400000.000000
0.635684,-8623.457983,-11187.411688,-400000.000000,-400000.000000
0.639707,-8619.834020,-11189.223670,-400000.000000,-400000.000000
0.643731,-8622.122839,-11192.370795,-400000.000000,-400000.000000
0.647754,-8624.983862,-11193.515205,-400000.000000,-400000.000000
0.651777,-8619.547918,-11188.937567,-400000.000000,-400000.000000
0.655801,-8620.215490,-11190.749549,-400000.000000,-400000.000000
0.659824,-8624.602392,-11196.090126,-400000.000000,-400000.000000
0.663847,-8623.362616,-11199.237251,-400000.000000,-400000.000000
0.667870,-8618.212774,-11195.041084,-400000.000000,-400000.000000
0.671894,-8618.784978,-11190.177344,-400000.000000,-400000.000000
0.675917,-8620.406225,-11183.978460,-400000.000000,-400000.000000
0.679940,-8617.640569,-11174.632451,-400000.000000,-400000.000000
0.683964,-8615.923955,-11166.621586,-400000.000000,-400000.000000
0.687987,-8616.877629,-11174.346349,-400000.000000,-400000.000000
0.692010,-8616.877629,-11188.842200,-400000.000000,-400000.000000
0.696034,-8611.823155,-11191.798591,-400000.000000,-400000.000000
0.700057,-8610.392643,-11191.893958,-400000.000000,-400000.000000
0.704080,-8611.155583,-11194.182777,-400000.000000,-400000.000000
0.708104,-8609.820439,-11193.038367,-400000.000000,-400000.000000
0.712127,-8608.866764,-11187.411688,-400000.000000,-400000.000000
0.716150,-8609.248234,-11189.319037,-400000.000000,-400000.000000
0.720174,-8607.817722,-11187.507056,-400000.000000,-400000.000000
0.724197,-8605.433536,-11180.259130,-400000.000000,-400000.000000
0.728220,-8606.291843,-11171.008488,-400000.000000,-400000.000000
0.732244,-8609.152867,-11164.142032,-400000.000000,-400000.000000
0.736267,-8611.060215,-11163.855930,-400000.000000,-400000.000000
0.740290,-8613.444401,-11175.395390,-400000.000000,-400000.000000
0.744313,-8616.305425,-11185.408972,-400000.000000,-400000.000000
0.748337,-8618.594243,-11198.378944,-400000.000000,-400000.000000
0.752360,-8622.218206,-11212.302591,-400000.000000,-400000.000000
0.756383,-8626.986578,-11221.934703,-400000.000000,-400000.000000
0.760407,-8633.280830,-11227.847484,-400000.000000,-400000.000000
0.764430,-8634.234504,-11235.762982,-400000.000000,-400000.000000
0.768453,-8630.419806,-11231.471447,-400000.000000,-400000.000000
0.772477,-8626.032904,-11219.359782,-400000.000000,-400000.000000
0.776500,-8621.836736,-11206.962014,-400000.000000,-400000.000000
0.780523,-8616.114690,-11195.422553,-400000.000000,-400000.000000
0.784547,-8611.060215,-11185.122870,-400000.000000,-400000.000000
0.788570,-8609.438969,-11187.793158,-400000.000000,-400000.000000
0.792593,-8604.289127,-11193.801307,-400000.000000,-400000.000000
0.796617,-8598.662448,-11195.517921,-400000.000000,-400000.000000
0.800640,-8593.894076,-11192.466163,-400000.000000,-400000.000000
0.804663,-8593.131136,-11192.943000,-400000.000000,-400000.000000
0.808687,-8596.278262,-11189.319037,-400000.000000,-400000.000000
0.812710,-8597.422671,-11181.594274,-400000.000000,-400000.000000
0.816733,-8595.229220,-11178.828618,-400000.000000,-400000.000000
0.820756,-8593.607973,-11179.400823,-400000.000000,-400000.000000
0.824780,-8594.752383,-11175.109288,-400000.000000,-400000.000000
0.828803,-8592.177462,-11177.207372,-400000.000000,-400000.000000
0.832826,-8591.128420,-11184.455298,-400000.000000,-400000.000000
0.836850,-8593.894076,-11183.787725,-400000.000000,-400000.000000
0.840873,-8597.422671,-11177.016637,-400000.000000,-400000.000000
0.844896,-8596.373629,-11171.962162,-400000.000000,-400000.000000
0.848920,-8595.610690,-11166.240116,-400000.000000,-400000.000000
0.852943,-8597.804141,-11165.477176,-400000.000000,-400000.000000
0.856966,-8599.711490,-11173.488042,-400000.000000,-400000.000000
0.860990,-8597.994876,-11184.646032,-400000.000000,-400000.000000
0.865013,-8597.804141,-11192.466163,-400000.000000,-400000.000000
0.869036,-8597.899508,-11194.945716,-400000.000000,-400000.000000
0.873060,-8599.997592,-11195.231819,-400000.000000,-400000.000000
0.877083,-8603.144718,-11192.370795,-400000.000000,-400000.000000
0.881106,-8605.815006,-11187.125586,-400000.000000,-400000.000000
0.885130,-8605.147434,-11182.929418,-400000.000000,-400000.000000
0.889153,-8607.245518,-11189.032935,-400000.000000,-400000.000000
0.893176,-8607.531620,-11201.049233,-400000.000000,-400000.000000
0.897199,-8603.144718,-11205.340768,-400000.000000,-400000.000000
0.901223,-8600.474429,-11208.678628,-400000.000000,-400000.000000
0.905246,-8605.242801,-11214.305307,-400000.000000,-400000.000000
0.909269,-8608.389927,-11206.389809,-400000.000000,-400000.000000
0.913293,-8607.340885,-11189.700507,-400000.000000,-400000.000000
0.917316,-8610.964848,-11184.264563,-400000.000000,-400000.000000
0.921339,-8614.016606,-11181.403539,-400000.000000,-400000.000000
0.925363,-8612.586094,-11180.640600,-400000.000000,-400000.000000
0.929386,-8609.057499,-11190.463446,-400000.000000,-400000.000000
0.933409,-8607.913090,-11209.155465,-400000.000000,-400000.000000
0.937433,-8602.858615,-11214.496042,-400000.000000,-400000.000000
0.941456,-8601.332736,-11217.833903,-400000.000000,-400000.000000
0.945479,-8600.379062,-11215.354349,-400000.000000,-400000.000000
0.949503,-8599.616122,-11202.956581,-400000.000000,-400000.000000
0.953526,-8600.855899,-11187.030218,-400000.000000,-400000.000000
0.957549,-8605.433536,-11184.646032,-400000.000000,-400000.000000
0.961573,-8608.008457,-11182.643316,-400000.000000,-400000.000000
0.965596,-8608.294560,-11184.836767,-400000.000000,-400000.000000
0.969619,-8609.248234,-11191.321753,-400000.000000,-400000.000000
0.973642,-8607.913090,-11195.041084,-400000.000000,-400000.000000
0.977666,-8605.433536,-11196.471595,-400000.000000,-400000.000000
0.981689,-8600.379062,-11196.376228,-400000.000000,-400000.000000
0.985712,-8599.711490,-11196.948433,-400000.000000,-400000.000000
0.989736,-8601.904941,-11202.289009,-400000.000000,-400000.000000
0.993759,-8602.572513,-11205.436135,-400000.000000,-400000.000000
0.997782,-8602.953983,-11207.820321,-400000.000000,-400000.000000
1.001806,-8603.907657,-11207.152749,-400000.000000,-400000.000000
1.005829,-8604.193759,-11204.673195,-400000.000000,-400000.000000
1.009852,-8601.618839,-11194.850349,-400000.000000,-400000.000000
1.013876,-8602.763248,-11190.081977,-400000.000000,-400000.000000
1.017899,-8604.575229,-11185.695074,-400000.000000,-400000.000000
1.021922,-8607.722355,-11186.458014,-400000.000000,-400000.000000
1.025946,-8609.152867,-11189.795874,-400000.000000,-400000.000000
1.029969,-8610.869480,-11195.231819,-400000.000000,-400000.000000
1.033992,-8609.820439,-11196.185493,-400000.000000,-400000.000000
1.038016,-8606.101108,-11193.610572,-400000.000000,-400000.000000
1.042039,-8602.953983,-11195.327186,-400000.000000,-400000.000000
1.046062,-8598.376345,-11196.853065,-400000.000000,-400000.000000
1.050085,-8595.515322,-11195.231819,-400000.000000,-400000.000000
1.054109,-8593.703341,-11198.188209,-400000.000000,-400000.000000
1.058132,-8594.752383,-11197.711372,-400000.000000,-400000.000000
1.062155,-8593.226504,-11189.795874,-400000.000000,-400000.000000
1.066179,-8595.610690,-11180.640600,-400000.000000,-400000.000000
1.070202,-8597.994876,-11177.779577,-400000.000000,-400000.000000
1.074225,-8597.518038,-11173.583409,-400000.000000,-400000.000000
1.078249,-8595.992159,-11174.918553,-400000.000000,-400000.000000
1.082272,-8598.185611,-11180.259130,-400000.000000,-400000.000000
1.086295,-8597.422671,-11183.310888,-400000.000000,-400000.000000
1.090319,-8593.131136,-11181.022070,-400000.000000,-400000.000000
1.094342,-8591.223787,-11180.068395,-400000.000000,-400000.000000
1.098365,-8592.558931,-11184.073828,-400000.000000,-400000.000000
1.102389,-8593.226504,-11186.934851,-400000.000000,-400000.000000
1.106412,-8594.943117,-11188.556098,-400000.000000,-400000.000000
1.110435,-8597.994876,-11191.512488,-400000.000000,-400000.000000
1.114459,-8598.757815,-11196.185493,-400000.000000,-400000.000000
1.118482,-8594.943117,-11198.378944,-400000.000000,-400000.000000
1.122505,-8592.463564,-11195.517921,-400000.000000,-400000.000000
1.126528,-8588.458131,-11191.703223,-400000.000000,-400000.000000
1.130552,-8588.362764,-11189.414405,-400000.000000,-400000.000000
1.134575,-8591.891359,-11185.981177,-400000.000000,-400000.000000
1.138598,-8593.512606,-11183.692358,-400000.000000,-400000.000000
1.142622,-8592.749666,-11179.686925,-400000.000000,-400000.000000
1.146645,-8592.654299,-11177.970311,-400000.000000,-400000.000000
1.150668,-8591.605257,-11178.161046,-400000.000000,-400000.000000
1.154692,-8592.177462,-11181.785009,-400000.000000,-400000.000000
1.158715,-8590.842317,-11180.545232,-400000.000000,-400000.000000
1.162738,-8588.839601,-11182.452581,-400000.000000,-400000.000000
1.166762,-8588.076662,-11187.220953,-400000.000000,-400000.000000
1.170785,-8588.839601,-11190.844916,-400000.000000,-400000.000000
1.174808,-8587.313722,-11181.498907,-400000.000000,-400000.000000
1.178832,-8588.839601,-11170.531651,-400000.000000,-400000.000000
1.182855,-8590.556215,-11171.771428,-400000.000000,-400000.000000
1.186878,-8592.463564,-11172.534367,-400000.000000,-400000.000000
1.190902,-8590.365480,-11172.057530,-400000.000000,-400000.000000
1.194925,-8585.883210,-11178.161046,-400000.000000,-400000.000000
1.198948,-8582.640717,-11193.705939,-400000.000000,-400000.000000
1.202971,-8578.158448,-11192.656898,-400000.000000,-400000.000000
1.206995,-8574.439117,-11183.883093,-400000.000000,-400000.000000
1.211018,-8577.586243,-11176.730535,-400000.000000,-400000.000000
1.215041,-8582.545350,-11170.531651,-400000.000000,-400000.000000
1.219065,-8586.455415,-11159.373660,-400000.000000,-400000.000000
1.223088,-8589.984010,-11155.558962,-400000.000000,-400000.000000
1.227111,-8591.891359,-11162.330051,-400000.000000,-400000.000000
1.231135,-8588.744234,-11169.864079,-400000.000000,-400000.000000
1.235158,-8582.831452,-11176.444432,-400000.000000,-400000.000000
1.239181,-8577.776978,-11187.983893,-400000.000000,-400000.000000
1.243205,-8575.774261,-11190.463446,-400000.000000,-400000.000000
1.247228,-8577.586243,-11186.076544,-400000.000000,-400000.000000
1.251251,-8579.207489,-11180.163763,-400000.000000,-400000.000000
1.255275,-8585.406373,-11174.346349,-400000.000000,-400000.000000
1.259298,-8590.651583,-11162.711521,-400000.000000,-400000.000000
1.263321,-8593.417238,-11164.428134,-400000.000000,-400000.000000
1.267345,-8591.509890,-11172.057530,-400000.000000,-400000.000000
1.271368,-8586.932252,-11181.308172,-400000.000000,-400000.000000
1.275391,-8580.447266,-11189.128302,-400000.000000,-400000.000000
1.279414,-8577.776978,-11190.844916,-400000.000000,-400000.000000
1.283438,-8575.202057,-11184.455298,-400000.000000,-400000.000000
1.287461,-8574.915954,-11177.398107,-400000.000000,-400000.000000
1.291484,-8579.588959,-11172.057530,-400000.000000,-400000.000000
1.295508,-8582.926820,-11174.155614,-400000.000000,-400000.000000
1.299531,-8583.785127,-11175.204656,-400000.000000,-400000.000000
1.303554,-8584.261964,-11181.880377,-400000.000000,-400000.000000
1.307578,-8585.406373,-11185.122870,-400000.000000,-400000.000000
1.311601,-8583.212922,-11181.022070,-400000.000000,-400000.000000
1.315624,-8583.117555,-11176.253697,-400000.000000,-400000.000000
1.319648,-8580.161164,-11180.068395,-400000.000000,-400000.000000
1.323671,-8578.826020,-11175.204656,-400000.000000,-400000.000000
1.327694,-8580.161164,-11174.537083,-400000.000000,-400000.000000
1.331718,-8581.210206,-11178.161046,-400000.000000,-400000.000000
1.335741,-8581.877778,-11176.158330,-400000.000000,-400000.000000
1.339764,-8586.073945,-11172.629735,-400000.000000,-400000.000000
1.343788,-8589.984010,-11178.828618,-400000.000000,-400000.000000
1.347811,-8592.272829,-11187.316321,-400000.000000,-400000.000000
1.351834,-8591.605257,-11187.220953,-400000.000000,-400000.000000
1.355857,-8590.365480,-11185.504339,-400000.000000,-400000.000000
1.359881,-8588.744234,-11186.362646,-400000.000000,-400000.000000
1.363904,-8589.984010,-11193.419837,-400000.000000,-400000.000000
1.367927,-8585.883210,-11193.229102,-400000.000000,-400000.000000
1.371951,-8583.975862,-11191.893958,-400000.000000,-400000.000000
1.375974,-8582.354615,-11190.558814,-400000.000000,-400000.000000
1.379997,-8586.169313,-11198.474312,-400000.000000,-400000.000000
1.384021,-8581.496308,-11190.558814,-400000.000000,-400000.000000
1.388044,-8579.588959,-11178.828618,-400000.000000,-400000.000000
1.392067,-8581.687043,-11176.825902,-400000.000000,-400000.000000
1.396091,-8584.357331,-11173.011204,-400000.000000,-400000.000000
1.400114,-8584.738801,-11162.616153,-400000.000000,-400000.000000
1.404137,-8586.741517,-11161.948581,-400000.000000,-400000.000000
1.408161,-8588.648866,-11167.003055,-400000.000000,-400000.000000
1.412184,-8588.362764,-11171.008488,-400000.000000,-400000.000000
1.416207,-8585.501741,-11175.204656,-400000.000000,-400000.000000
1.420231,-8581.400941,-11176.253697,-400000.000000,-400000.000000
1.424254,-8581.114838,-11175.586125,-400000.000000,-400000.000000
1.428277,-8579.970429,-11179.686925,-400000.000000,-400000.000000
1.432300,-8577.967713,-11184.646032,-400000.000000,-400000.000000
1.436324,-8577.109406,-11186.076544,-400000.000000,-400000.000000
1.440347,-8576.251099,-11186.744116,-400000.000000,-400000.000000
1.444370,-8577.204773,-11183.024786,-400000.000000,-400000.000000
1.448394,-8579.207489,-11176.062963,-400000.000000,-400000.000000
1.452417,-8583.117555,-11169.291874,-400000.000000,-400000.000000
1.456440,-8587.313722,-11169.101139,-400000.000000,-400000.000000
1.460464,-8588.076662,-11173.201939,-400000.000000,-400000.000000
1.464487,-8586.741517,-11178.637884,-400000.000000,-400000.000000
1.468510,-8589.030336,-11178.447149,-400000.000000,-400000.000000
1.472534,-8594.561648,-11181.212804,-400000.000000,-400000.000000
1.476557,-8597.422671,-11183.692358,-400000.000000,-400000.000000
1.480580,-8606.387211,-11186.648749,-400000.000000,-400000.000000
1.484604,-8618.689611,-11195.422553,-400000.000000,-400000.000000
1.488627,-8628.607825,-11216.784861,-400000.000000,-400000.000000
1.492650,-8634.711341,-11245.395094,-400000.000000,-400000.000000
1.496674,-8637.763099,-11259.890945,-400000.000000,-400000.000000
1.500697,-8636.237220,-11257.888229,-400000.000000,-400000.000000
1.504720,-8632.994727,-11249.591261,-400000.000000,-400000.000000
1.508744,-8630.038337,-11233.664898,-400000.000000,-400000.000000
1.512767,-8630.705909,-11212.588693,-400000.000000,-400000.000000
1.516790,-8638.239937,-11203.910256,-400000.000000,-400000.000000
1.520813,-8646.250802,-11207.057382,-400000.000000,-400000.000000
1.524837,-8656.931955,-11216.021921,-400000.000000,-400000.000000
1.528860,-8665.610393,-11226.416972,-400000.000000,-400000.000000
1.532883,-8667.231639,-11230.422405,-400000.000000,-400000.000000
1.536907,-8664.847453,-11239.482312,-400000.000000,-400000.000000
1.540930,-8662.558635,-11244.250684,-400000.000000,-400000.000000
1.544953,-8660.079081,-11249.591261,-400000.000000,-400000.000000
1.548977,-8659.506876,-11248.828322,-400000.000000,-400000.000000
1.553000,-8659.888346,-11247.302442,-400000.000000,-400000.000000
1.557023,-8660.842021,-11240.531354,-400000.000000,-400000.000000
1.561047,-8666.373332,-11236.525921,-400000.000000,-400000.000000
1.565070,-8666.277965,-11227.179912,-400000.000000,-400000.000000
1.569093,-8665.515025,-11225.272563,-400000.000000,-400000.000000
1.573117,-8668.185314,-11233.951000,-400000.000000,-400000.000000
1.577140,-8667.803844,-11232.139019,-400000.000000,-400000.000000
1.581163,-8668.566783,-11229.087261,-400000.000000,-400000.000000
1.585187,-8668.566783,-11227.084545,-400000.000000,-400000.000000
1.589210,-8670.855602,-11226.512340,-400000.000000,-400000.000000
1.593233,-8670.664867,-11222.506907,-400000.000000,-400000.000000
1.597256,-8671.523174,-11230.803875,-400000.000000,-400000.000000
1.601280,-8665.801128,-11239.577680,-400000.000000,-400000.000000
1.605303,-8662.844737,-11249.305159,-400000.000000,-400000.000000
1.609326,-8660.269816,-11253.787429,-400000.000000,-400000.000000
1.613350,-8659.030039,-11242.343335,-400000.000000,-400000.000000
1.617373,-8660.842021,-11232.901959,-400000.000000,-400000.000000
1.621396,-8665.133556,-11231.852917,-400000.000000,-400000.000000
1.625420,-8666.373332,-11230.136303,-400000.000000,-400000.000000
1.629443,-8664.084514,-11230.327038,-400000.000000,-400000.000000
1.633466,-8661.604960,-11239.100842,-400000.000000,-400000.000000
1.637490,-8659.411509,-11242.152601,-400000.000000,-400000.000000
1.641513,-8659.411509,-11238.337903,-400000.000000,-400000.000000
1.645536,-8662.749369,-11234.237103,-400000.000000,-400000.000000
1.649560,-8665.610393,-11232.139019,-400000.000000,-400000.000000
1.653583,-8668.376049,-11230.899242,-400000.000000,-400000.000000
1.657606,-8669.043621,-11236.335187,-400000.000000,-400000.000000
1.661630,-8666.659435,-11240.340619,-400000.000000,-400000.000000
1.665653,-8661.414225,-11240.722089,-400000.000000,-400000.000000
1.669676,-8655.596811,-11240.531354,-400000.000000,-400000.000000
1.673699,-8651.305276,-11239.673047,-400000.000000,-400000.000000
1.677723,-8653.403360,-11239.768414,-400000.000000,-400000.000000
1.681746,-8651.114541,-11240.722089,-400000.000000,-400000.000000
1.685769,-8653.975565,-11246.444135,-400000.000000,-400000.000000
1.689793,-8656.550486,-11250.354201,-400000.000000,-400000.000000
1.693816,-8657.790262,-11250.640303,-400000.000000,-400000.000000
1.697839,-8656.550486,-11243.010908,-400000.000000,-400000.000000
