Time,1,2,3,4
0.298136,-6196.332717,-11123.443976,-53436.309509,-200000.000000
0.302165,-6195.045256,-11121.918097,-53435.641937,-200000.000000
0.306194,-6195.235991,-11121.727362,-53435.117416,-200000.000000
0.310223,-6196.285033,-11123.968497,-53435.403518,-200000.000000
0.314251,-6196.714186,-11125.112906,-53435.212783,-200000.000000
0.318280,-6199.527526,-11128.307715,-53439.218216,-200000.000000
0.322309,-6200.862670,-11129.404441,-53439.695053,-200000.000000
0.326338,-6201.720977,-11129.833595,-53442.794495,-200000.000000
0.330367,-6201.768661,-11129.118339,-53445.607835,-200000.000000
0.334396,-6200.290465,-11128.498450,-53449.041062,-200000.000000
0.338425,-6196.523451,-11126.161948,-53449.136430,-200000.000000
0.342453,-6197.381758,-11126.209632,-53452.045137,-200000.000000
0.346482,-6196.904921,-11126.543418,-53452.474290,-200000.000000
0.350511,-6198.430800,-11127.544776,-53455.001528,-200000.000000
0.354540,-6200.004363,-11128.212348,-53454.715425,-200000.000000
0.358569,-6202.245498,-11129.166022,-53455.812151,-200000.000000
0.362598,-6201.387191,-11128.450767,-53454.477007,-200000.000000
0.366627,-6201.339507,-11127.401725,-53454.095537,-200000.000000
0.370655,-6200.958037,-11126.114264,-53454.429323,-200000.000000
0.374684,-6196.904921,-11124.922171,-53455.430681,-200000.000000
0.378713,-6196.761870,-11124.874488,-53455.382997,-200000.000000
0.382742,-6196.237349,-11125.160590,-53457.528765,-200000.000000
0.386771,-6196.523451,-11126.114264,-53460.961993,-200000.000000
0.390800,-6196.857237,-11129.022971,-53462.487872,-200000.000000
0.394829,-6200.052047,-11130.262748,-53462.964709,-200000.000000
0.398858,-6198.526168,-11128.641502,-53463.870700,-200000.000000
0.402886,-6198.049330,-11127.401725,-53464.204486,-200000.000000
0.406915,-6197.238707,-11127.592460,-53461.820300,-200000.000000
0.410944,-6194.186949,-11124.445334,-53459.293063,-200000.000000
0.414973,-6190.801405,-11121.918097,-53457.719500,-200000.000000
0.419002,-6189.895414,-11121.918097,-53457.099611,-200000.000000
0.423031,-6190.849089,-11123.587027,-53459.674532,-200000.000000
0.427060,-6192.136549,-11121.870413,-53462.487872,-200000.000000
0.431088,-6197.715544,-11124.397650,-53464.252170,-200000.000000
0.435117,-6198.383117,-11124.731436,-53466.207202,-200000.000000
0.439146,-6198.573851,-11124.588385,-53469.211277,-200000.000000
0.443175,-6196.475768,-11122.776404,-53467.351612,-200000.000000
0.447204,-6192.374968,-11121.822729,-53464.395221,-200000.000000
0.451233,-6187.082075,-11120.726004,-53465.539630,-200000.000000
0.455262,-6190.849089,-11123.682394,-53467.828449,-200000.000000
0.459290,-6192.231916,-11125.303641,-53469.306644,-200000.000000
0.463319,-6191.802763,-11124.731436,-53470.689472,-200000.000000
0.467348,-6193.042540,-11124.254599,-53469.735798,-200000.000000
0.471377,-6193.805479,-11123.300925,-53467.494663,-200000.000000
0.475406,-6190.896772,-11121.202841,-53465.873416,-200000.000000
0.479435,-6189.656995,-11119.009390,-53463.536914,-200000.000000
0.483464,-6192.184233,-11120.582953,-53464.347537,-200000.000000
0.487493,-6192.613386,-11122.251883,-53467.256244,-200000.000000
0.491521,-6193.424009,-11122.776404,-53472.596821,-200000.000000
0.495550,-6197.238707,-11126.352683,-53478.652654,-200000.000000
0.499579,-6196.666503,-11127.640143,-53481.465993,-200000.000000
0.503608,-6196.523451,-11127.783195,-53483.087240,-200000.000000
0.507637,-6199.241424,-11129.595176,-53486.329733,-200000.000000
0.511666,-6197.477126,-11129.499808,-53487.378775,-200000.000000
0.515695,-6195.522093,-11128.307715,-53485.995947,-200000.000000
0.519723,-6198.144698,-11130.882636,-53488.046347,-200000.000000
0.523752,-6198.383117,-11132.027046,-53487.760244,-200000.000000
0.527781,-6197.238707,-11131.264106,-53485.471426,-200000.000000
0.531810,-6200.338149,-11132.265464,-53486.901937,-200000.000000
0.535839,-6200.958037,-11132.170097,-53486.806570,-200000.000000
0.539868,-6198.192382,-11129.356757,-53485.089956,-200000.000000
0.543897,-6196.618819,-11126.877204,-53485.280691,-200000.000000
0.547926,-6196.952605,-11125.732794,-53487.712561,-200000.000000
0.551954,-6195.760512,-11124.779120,-53485.089956,-200000.000000
0.555983,-6194.139265,-11122.347250,-53482.991872,-200000.000000
0.560012,-6194.711470,-11122.490301,-53481.465993,-200000.000000
0.564041,-6193.614744,-11122.776404,-53479.463277,-200000.000000
0.568070,-6191.993498,-11121.584311,-53477.842030,-200000.000000
0.572099,-6190.372251,-11120.249167,-53479.749379,-200000.000000
0.576128,-6188.607954,-11118.675604,-53480.798421,-200000.000000
0.580156,-6184.983991,-11114.384069,-53480.893788,-200000.000000
0.584185,-6183.505795,-11113.144292,-53482.705770,-200000.000000
0.588214,-6182.933591,-11114.479436,-53484.327016,-200000.000000
0.592243,-6184.173368,-11114.574804,-53484.660802,-200000.000000
0.596272,-6185.794614,-11116.434469,-53486.186682,-200000.000000
0.600301,-6190.133833,-11120.249167,-53487.712561,-200000.000000
0.604330,-6192.708754,-11121.679678,-53489.429175,-200000.000000
0.608358,-6192.756437,-11121.584311,-53490.573584,-200000.000000
0.612387,-6190.801405,-11121.107474,-53492.719351,-200000.000000
0.616416,-6190.181516,-11119.438543,-53493.720710,-200000.000000
0.620445,-6189.227842,-11118.818655,-53495.055854,-200000.000000
0.624474,-6190.133833,-11119.724646,-53496.295630,-200000.000000
0.628503,-6190.706037,-11119.724646,-53496.724784,-200000.000000
0.632532,-6190.086149,-11118.103399,-53494.483649,-200000.000000
0.636561,-6190.801405,-11118.294134,-53493.386923,-200000.000000
0.640589,-6192.994856,-11119.152441,-53495.151221,-200000.000000
0.644618,-6194.711470,-11120.439901,-53494.483649,-200000.000000
0.648647,-6197.810912,-11122.776404,-53496.057212,-200000.000000
0.652676,-6205.201889,-11131.168739,-53503.781975,-200000.000000
0.656705,-6211.877610,-11139.608757,-53514.796914,-200000.000000
0.660734,-6217.313554,-11147.810358,-53526.860896,-200000.000000
0.664763,-6223.846224,-11157.204051,-53542.930310,-200000.000000
0.668791,-6227.994708,-11163.402934,-53555.661864,-200000.000000
0.672820,-6228.090075,-11165.119548,-53564.101882,-200000.000000
0.676849,-6226.421145,-11163.784404,-53565.770813,-200000.000000
0.680878,-6220.269945,-11156.870265,-53561.193175,-200000.000000
0.684907,-6209.255005,-11143.852609,-53551.084226,-200000.000000
0.688936,-6201.816344,-11134.363548,-53540.784543,-200000.000000
0.692965,-6194.949889,-11125.875846,-53529.006663,-200000.000000
0.696993,-6188.464902,-11117.578878,-53519.374552,-200000.000000
0.701022,-6190.419935,-11119.152441,-53519.565287,-200000.000000
0.705051,-6193.376326,-11121.965780,-53520.662012,-200000.000000
0.709080,-6193.471693,-11121.536627,-53524.095240,-200000.000000
0.713109,-6194.902205,-11121.298208,-53524.810496,-200000.000000
0.717138,-6196.952605,-11124.349967,-53527.623836,-200000.000000
0.721167,-6193.662428,-11121.870413,-53523.523035,-200000.000000
0.725196,-6189.847730,-11118.246450,-53518.420877,-200000.000000
0.729224,-6190.038465,-11118.914022,-53520.423594,-200000.000000
0.733253,-6190.992140,-11119.057073,-53523.284617,-200000.000000
0.737282,-6190.086149,-11117.578878,-53521.520319,-200000.000000
0.741311,-6189.084791,-11116.291418,-53522.521677,-200000.000000
0.745340,-6191.135191,-11117.292776,-53528.720561,-200000.000000
0.749369,-6191.421293,-11116.863622,-53528.529826,-200000.000000
0.753398,-6191.468977,-11118.008032,-53530.341808,-200000.000000
0.757426,-6192.470335,-11119.247808,-53532.773677,-200000.000000
0.761455,-6194.377684,-11119.867697,-53531.820003,-200000.000000
0.765484,-6195.283675,-11121.298208,-53529.626552,-200000.000000
0.769513,-6196.046614,-11121.679678,-53526.193324,-200000.000000
0.773542,-6193.900847,-11118.770971,-53522.092524,-200000.000000
0.777571,-6194.711470,-11118.627920,-53522.140208,-200000.000000
0.781600,-6195.951247,-11120.201483,-53524.429026,-200000.000000
0.785628,-6194.377684,-11117.721929,-53524.190608,-200000.000000
0.789657,-6190.944456,-11115.194692,-53522.187891,-200000.000000
0.793686,-6193.042540,-11117.817297,-53524.095240,-200000.000000
0.797715,-6194.186949,-11118.484869,-53527.719203,-200000.000000
0.801744,-6194.234633,-11117.817297,-53530.723277,-200000.000000
0.805773,-6197.238707,-11121.441260,-53535.062496,-200000.000000
0.809802,-6199.384475,-11124.254599,-53539.926236,-200000.000000
0.813831,-6200.290465,-11125.017539,-53544.122403,-200000.000000
0.817859,-6198.383117,-11123.968497,-53542.405789,-200000.000000
0.821888,-6195.617461,-11122.537985,-53538.591091,-200000.000000
0.825917,-6194.806837,-11120.392218,-53536.302273,-200000.000000
0.829946,-6194.043898,-11118.484869,-53536.683743,-200000.000000
0.833975,-6192.947172,-11117.626562,-53536.016171,-200000.000000
0.838004,-6194.091582,-11118.675604,-53536.111538,-200000.000000
0.842033,-6196.475768,-11121.393576,-53539.783185,-200000.000000
0.846061,-6194.997572,-11121.393576,-53540.307705,-200000.000000
0.850090,-6195.760512,-11124.016181,-53542.787259,-200000.000000
0.854119,-6198.049330,-11124.874488,-53545.219129,-200000.000000
0.858148,-6197.524810,-11124.063864,-53547.317213,-200000.000000
0.862177,-6197.477126,-11123.110190,-53547.507947,-200000.000000
0.866206,-6200.147414,-11124.397650,-53548.795408,-200000.000000
0.870235,-6201.720977,-11123.348608,-53548.032468,-200000.000000
0.874263,-6201.482558,-11123.682394,-53549.033826,-200000.000000
0.878292,-6203.914428,-11126.829520,-53554.374403,-200000.000000
0.882321,-6204.868103,-11127.735511,-53556.186385,-200000.000000
0.886350,-6201.959396,-11126.543418,-53555.423445,-200000.000000
0.890379,-6203.008438,-11128.641502,-53558.522887,-200000.000000
0.894408,-6203.103805,-11129.833595,-53557.426161,-200000.000000
0.898437,-6202.293182,-11128.403083,-53554.469771,-200000.000000
0.902466,-6201.625610,-11127.449408,-53555.328078,-200000.000000
0.906494,-6203.676010,-11128.212348,-53558.475203,-200000.000000
0.910523,-6202.817703,-11126.066581,-53558.284468,-200000.000000
0.914552,-6201.816344,-11124.302283,-53560.907073,-200000.000000
0.918581,-6199.765944,-11123.682394,-53562.909789,-200000.000000
0.922610,-6199.908996,-11124.874488,-53565.770813,-200000.000000
0.926639,-6200.576568,-11126.114264,-53568.345734,-200000.000000
0.930668,-6200.624251,-11127.926246,-53570.157715,-200000.000000
0.934696,-6200.814986,-11126.924888,-53569.347092,-200000.000000
0.938725,-6200.481200,-11124.493018,-53564.912506,-200000.000000
0.942754,-6199.575210,-11122.681036,-53559.428878,-200000.000000
0.946783,-6197.000289,-11119.724646,-53555.566496,-200000.000000
0.950812,-6194.520735,-11116.482153,-53552.610106,-200000.000000
0.954841,-6193.090223,-11115.862264,-53548.080152,-200000.000000
0.958870,-6194.377684,-11117.149725,-53549.749082,-200000.000000
0.962898,-6195.426726,-11116.672887,-53551.799482,-200000.000000
0.966927,-6197.047972,-11117.721929,-53551.704115,-200000.000000
0.970956,-6198.669219,-11119.343176,-53555.185027,-200000.000000
0.974985,-6198.859954,-11119.057073,-53560.859389,-200000.000000
0.979014,-6197.810912,-11117.817297,-53563.148208,-200000.000000
0.983043,-6196.857237,-11116.386785,-53563.338943,-200000.000000
0.987072,-6195.522093,-11114.241018,-53563.148208,-200000.000000
0.991101,-6194.234633,-11112.953557,-53560.525603,-200000.000000
0.995129,-6195.045256,-11115.433111,-53562.194534,-200000.000000
0.999158,-6195.235991,-11115.194692,-53560.477920,-200000.000000
1.003187,-6196.094298,-11116.672887,-53561.383910,-200000.000000
1.007216,-6197.334075,-11118.484869,-53565.627762,-200000.000000
1.011245,-6197.667861,-11118.151083,-53567.678162,-200000.000000
1.015274,-6196.285033,-11114.765539,-53564.864822,-200000.000000
1.019303,-6195.855879,-11112.619771,-53563.338943,-200000.000000
1.023331,-6195.045256,-11110.712422,-53560.334868,-200000.000000
1.027360,-6194.139265,-11110.140218,-53557.950682,-200000.000000
1.031389,-6193.137907,-11109.424962,-53555.471129,-200000.000000
1.035418,-6193.853163,-11111.379994,-53557.330794,-200000.000000
1.039447,-6192.613386,-11112.810506,-53558.475203,-200000.000000
1.043476,-6190.038465,-11110.950841,-53558.952041,-200000.000000
1.047505,-6191.516661,-11111.713780,-53559.047408,-200000.000000
1.051534,-6193.090223,-11113.525762,-53561.908431,-200000.000000
1.055562,-6190.992140,-11109.997166,-53557.902999,-200000.000000
1.059591,-6191.135191,-11109.329594,-53558.999724,-200000.000000
1.063620,-6193.137907,-11110.760106,-53562.337585,-200000.000000
1.067649,-6191.755079,-11109.568013,-53564.149566,-200000.000000
1.071678,-6191.612028,-11108.757390,-53565.437027,-200000.000000
1.075707,-6193.233275,-11111.761464,-53571.397492,-200000.000000
1.079736,-6193.137907,-11112.095250,-53571.254441,-200000.000000
1.083764,-6193.328642,-11112.285985,-53570.968338,-200000.000000
1.087793,-6192.565703,-11112.095250,-53571.635910,-200000.000000
1.091822,-6191.373609,-11110.998525,-53569.776245,-200000.000000
1.095851,-6192.088865,-11110.426320,-53566.104599,-200000.000000
1.099880,-6194.282316,-11111.427678,-53566.390701,-200000.000000
1.103909,-6192.756437,-11110.903157,-53566.009231,-200000.000000
1.107938,-6193.948530,-11111.189259,-53562.432952,-200000.000000
1.111966,-6194.186949,-11111.236943,-53562.671371,-200000.000000
1.115995,-6192.899489,-11110.807790,-53565.198608,-200000.000000
1.120024,-6190.992140,-11109.997166,-53564.435669,-200000.000000
1.124053,-6193.471693,-11110.998525,-53565.723129,-200000.000000
1.128082,-6192.088865,-11109.281911,-53568.059631,-200000.000000
1.132111,-6193.090223,-11109.663380,-53571.159073,-200000.000000
1.136140,-6193.137907,-11108.614338,-53569.013306,-200000.000000
1.140169,-6193.471693,-11108.280552,-53569.347092,-200000.000000
1.144197,-6192.708754,-11108.805073,-53568.441101,-200000.000000
1.148226,-6192.661070,-11108.852757,-53568.488785,-200000.000000
1.152255,-6193.471693,-11110.330952,-53569.204041,-200000.000000
1.156284,-6196.094298,-11112.190618,-53572.112748,-200000.000000
1.160313,-6197.238707,-11112.762822,-53574.973771,-200000.000000
1.164342,-6197.143340,-11111.427678,-53575.593659,-200000.000000
1.168371,-6198.192382,-11111.475362,-53577.214906,-200000.000000
1.172399,-6197.572493,-11109.806432,-53577.119538,-200000.000000
1.176428,-6197.477126,-11109.997166,-53579.026887,-200000.000000
1.180457,-6196.523451,-11109.758748,-53578.597734,-200000.000000
1.184486,-6195.188307,-11110.760106,-53581.268022,-200000.000000
1.188515,-6197.429442,-11113.048925,-53583.175371,-200000.000000
1.192544,-6200.624251,-11113.859548,-53583.270739,-200000.000000
1.196573,-6200.862670,-11114.145650,-53583.127687,-200000.000000
1.200601,-6203.962112,-11115.242376,-53584.939669,-200000.000000
1.204630,-6206.966186,-11116.625204,-53586.465548,-200000.000000
1.208659,-6204.295898,-11114.860906,-53584.701250,-200000.000000
1.212688,-6200.814986,-11113.811864,-53586.560915,-200000.000000
1.216717,-6197.810912,-11111.952199,-53586.608599,-200000.000000
1.220746,-6195.474410,-11112.429036,-53588.277529,-200000.000000
1.224775,-6192.851805,-11109.615697,-53587.991427,-200000.000000
1.228804,-6193.662428,-11109.615697,-53591.043185,-200000.000000
1.232832,-6193.853163,-11108.852757,-53590.518664,-200000.000000
1.236861,-6194.806837,-11110.474004,-53595.096301,-200000.000000
1.240890,-6193.424009,-11109.091176,-53596.049976,-200000.000000
1.244919,-6194.759154,-11109.329594,-53596.002292,-200000.000000
1.248948,-6194.234633,-11109.663380,-53597.861957,-200000.000000
1.252977,-6193.948530,-11109.806432,-53599.530888,-200000.000000
1.257006,-6195.140623,-11109.186543,-53597.146701,-200000.000000
1.261034,-6198.240065,-11111.427678,-53597.718906,-200000.000000
1.265063,-6200.195098,-11114.336385,-53602.058125,-200000.000000
1.269092,-6202.579284,-11115.147008,-53604.537678,-200000.000000
1.273121,-6202.245498,-11114.145650,-53604.633046,-200000.000000
1.277150,-6200.767303,-11113.048925,-53604.776097,-200000.000000
1.281179,-6198.764586,-11110.330952,-53602.201176,-200000.000000
1.285208,-6195.379042,-11107.326878,-53597.289753,-200000.000000
1.289236,-6193.757796,-11106.563938,-53593.045901,-200000.000000
1.293265,-6195.808196,-11108.709706,-53593.618106,-200000.000000
1.297294,-6196.761870,-11108.471287,-53591.567706,-200000.000000
1.301323,-6197.238707,-11107.469929,-53592.044543,-200000.000000
1.305352,-6197.572493,-11106.516255,-53593.141269,-200000.000000
1.309381,-6195.379042,-11104.942692,-53591.806125,-200000.000000
1.313410,-6193.042540,-11102.701557,-53591.138553,-200000.000000
1.317439,-6192.327284,-11101.843250,-53590.757083,-200000.000000
1.321467,-6192.804121,-11102.796924,-53590.470980,-200000.000000
1.325496,-6194.854521,-11105.562580,-53593.045901,-200000.000000
1.329525,-6197.477126,-11106.659306,-53595.430087,-200000.000000
1.333554,-6198.049330,-11107.279194,-53595.334720,-200000.000000
1.337583,-6198.621535,-11107.899083,-53596.193027,-200000.000000
1.341612,-6197.238707,-11107.136143,-53598.148060,-200000.000000
1.345641,-6197.715544,-11106.897724,-53599.006367,-200000.000000
1.349669,-6197.286391,-11105.848683,-53599.149418,-200000.000000
1.353698,-6197.286391,-11106.230152,-53599.864674,-200000.000000
1.357727,-6198.335433,-11107.374562,-53601.056767,-200000.000000
1.361756,-6199.289107,-11107.231511,-53602.868748,-200000.000000
1.365785,-6198.049330,-11105.085743,-53601.390553,-200000.000000
1.369814,-6198.144698,-11105.848683,-53601.867390,-200000.000000
1.373843,-6198.430800,-11106.277836,-53602.534962,-200000.000000
1.377871,-6196.475768,-11106.325520,-53600.484562,-200000.000000
1.381900,-6196.475768,-11107.088459,-53596.336078,-200000.000000
1.385929,-6199.289107,-11109.854115,-53594.571781,-200000.000000
1.389958,-6203.962112,-11115.194692,-53598.434162,-200000.000000
1.393987,-6210.780884,-11122.108832,-53607.780171,-200000.000000
1.398016,-6219.507005,-11130.548850,-53623.038962,-200000.000000
1.402045,-6227.803973,-11140.753167,-53639.537530,-200000.000000
1.406074,-6231.094149,-11147.047418,-53654.128749,-200000.000000
1.410102,-6233.430652,-11150.289911,-53660.566051,-200000.000000
1.414131,-6231.809405,-11149.813074,-53661.281307,-200000.000000
1.418160,-6227.470187,-11144.091027,-53655.320842,-200000.000000
1.422189,-6226.182726,-11139.608757,-53648.931223,-200000.000000
1.426218,-6225.610522,-11135.794060,-53641.349511,-200000.000000
1.430247,-6219.411638,-11128.116981,-53635.913567,-200000.000000
1.434276,-6213.022019,-11120.201483,-53629.094795,-200000.000000
1.438304,-6206.966186,-11114.241018,-53625.137046,-200000.000000
1.442333,-6195.951247,-11106.087101,-53618.509009,-200000.000000
1.446362,-6185.889981,-11097.599399,-53612.167074,-200000.000000
1.450391,-6181.646130,-11093.164813,-53607.494069,-200000.000000
1.454420,-6178.880474,-11090.828310,-53608.209325,-200000.000000
1.458449,-6178.594372,-11090.732943,-53609.353734,-200000.000000
1.462478,-6176.782391,-11089.016329,-53610.355092,-200000.000000
1.466506,-6176.591656,-11089.111696,-53611.213399,-200000.000000
1.470535,-6171.918651,-11086.202989,-53611.737920,-200000.000000
1.474564,-6170.869609,-11084.915529,-53609.735204,-200000.000000
1.478593,-6166.673442,-11081.673036,-53606.540395,-200000.000000
1.482622,-6164.861460,-11077.810654,-53602.296543,-200000.000000
1.486651,-6165.529032,-11077.000031,-53602.296543,-200000.000000
1.490680,-6169.057628,-11079.861054,-53603.631688,-200000.000000
1.494709,-6169.105312,-11080.528627,-53605.682088,-200000.000000
1.498737,-6171.203395,-11082.435975,-53607.017232,-200000.000000
1.502766,-6174.636623,-11085.296999,-53608.352376,-200000.000000
1.506795,-6173.635265,-11086.346041,-53606.874181,-200000.000000
1.510824,-6173.778316,-11086.870561,-53606.445027,-200000.000000
1.514853,-6174.159786,-11086.775194,-53605.443669,-200000.000000
1.518882,-6174.922726,-11085.964571,-53605.395985,-200000.000000
1.522911,-6174.255153,-11085.535417,-53605.920506,-200000.000000
1.526939,-6175.447246,-11083.961854,-53606.301976,-200000.000000
1.530968,-6176.400921,-11082.960496,-53606.921864,-200000.000000
1.534997,-6180.549405,-11085.535417,-53608.590795,-200000.000000
1.539026,-6180.740140,-11086.822878,-53606.731129,-200000.000000
1.543055,-6182.409070,-11088.968645,-53606.969548,-200000.000000
1.547084,-6183.028958,-11091.209780,-53607.207967,-200000.000000
1.551113,-6183.458112,-11091.400515,-53606.158925,-200000.000000
1.555142,-6183.028958,-11090.923678,-53605.014516,-200000.000000
1.559170,-6186.843656,-11092.926394,-53608.066274,-200000.000000
1.563199,-6188.655637,-11094.547641,-53610.068990,-200000.000000
1.567228,-6189.275526,-11094.309222,-53611.070348,-200000.000000
1.571257,-6190.658354,-11095.453631,-53611.785604,-200000.000000
1.575286,-6188.751005,-11094.118487,-53611.642553,-200000.000000
1.579315,-6187.892698,-11093.403231,-53611.880971,-200000.000000
1.583344,-6188.035749,-11093.164813,-53612.786962,-200000.000000
1.587372,-6188.083433,-11094.356906,-53614.598944,-200000.000000
1.591401,-6187.272809,-11095.119845,-53617.555334,-200000.000000
1.595430,-6190.372251,-11096.121203,-53617.841437,-200000.000000
1.599459,-6192.374968,-11096.311938,-53618.747427,-200000.000000
1.603488,-6191.087507,-11094.404589,-53619.701102,-200000.000000
1.607517,-6191.182875,-11092.926394,-53621.322348,-200000.000000
1.611546,-6192.088865,-11092.640292,-53620.750144,-200000.000000
1.615574,-6193.471693,-11094.309222,-53623.706534,-200000.000000
1.619603,-6192.374968,-11094.499957,-53623.849586,-200000.000000
1.623632,-6194.520735,-11096.216571,-53623.611167,-200000.000000
1.627661,-6197.429442,-11097.790134,-53623.420432,-200000.000000
1.631690,-6199.193740,-11099.125278,-53626.519874,-200000.000000
1.635719,-6197.238707,-11098.505390,-53626.662925,-200000.000000
1.639748,-6195.760512,-11099.506748,-53627.616600,-200000.000000
1.643777,-6194.377684,-11098.886859,-53627.807334,-200000.000000
1.647805,-6195.045256,-11098.791492,-53631.478981,-200000.000000
1.651834,-6195.140623,-11097.313296,-53629.905418,-200000.000000
1.655863,-6196.141982,-11097.027194,-53630.191520,-200000.000000
1.659892,-6198.049330,-11095.405948,-53632.098869,-200000.000000
1.663921,-6199.575210,-11094.976794,-53635.007576,-200000.000000
1.667950,-6196.285033,-11092.831027,-53632.671074,-200000.000000
1.671979,-6192.899489,-11091.209780,-53633.243279,-200000.000000
1.676007,-6190.562986,-11089.207064,-53632.957176,-200000.000000
1.680036,-6188.655637,-11088.062655,-53632.718758,-200000.000000
1.684065,-6188.607954,-11089.397799,-53633.481697,-200000.000000
1.688094,-6190.038465,-11090.351473,-53634.006218,-200000.000000
1.692123,-6191.659712,-11091.019045,-53634.149269,-200000.000000
1.696152,-6192.470335,-11090.065371,-53633.338646,-200000.000000
1.700181,-6190.706037,-11088.348757,-53632.432655,-200000.000000
